,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
9583,ISR,2006,742.0,2.8771,83974955008.0,0.169,80.5,
9584,ISR,2007,726.0,2.9041,89741205504.0,0.17,80.7,
9585,ISR,2008,714.0,2.9588,117910241280.0,0.17,81.1,
9586,ISR,2009,704.0,2.9651,133563334656.0,0.149,81.6,
9587,ISR,2010,696.0,3.0268,151648108544.0,0.145,81.7,20.26
9588,ISR,2011,687.0,3.0076,163377856512.0,0.138,81.7,
9589,ISR,2012,678.0,3.0485,164347592704.0,0.131,81.7,
9590,ISR,2013,669.0,3.0324,,0.117,82.1,
9591,ISR,2014,660.0,3.0838,,0.114,82.2,
9592,ISR,2015,651.0,3.2484,,0.104,82.1,
9593,ISR,2016,644.0,3.2779,,0.101,82.5,
9594,ISR,2017,636.0,3.1143,,0.094,82.7,
9595,ISR,2018,628.0,3.0924,,0.089,82.8,
9596,ISR,2019,619.0,3.2151,,0.098,82.8,
9597,ISR,2020,609.0,3.0266,,0.084,82.4,
9598,ISR,2021,,2.9764,,0.083,82.3,
9599,ITA,1861,,,298836992.0,,,
9600,ITA,1862,,,316872000.0,,,
9601,ITA,1863,,,292650016.0,,,
9602,ITA,1864,,,298298016.0,,,
9603,ITA,1865,,,312480000.0,,,
9604,ITA,1866,,,325901984.0,,,
9605,ITA,1867,,,309883360.0,,,
9606,ITA,1868,,,331637984.0,,,
9607,ITA,1869,,,337860000.0,,,
9608,ITA,1870,,,336330016.0,,,
9609,ITA,1871,,,343634976.0,,,
9610,ITA,1872,,,373984000.0,,29.7,
9611,ITA,1873,,,402616032.0,,31.61,
9612,ITA,1874,,,393691968.0,,31.76,
9613,ITA,1875,,,362000032.0,,31.33,
9614,ITA,1876,,,361300000.0,,33.62,
9615,ITA,1877,,,403872000.0,,34.91,
9616,ITA,1878,,,380752032.0,,34.34,
9617,ITA,1879,,,368159968.0,,33.96,
9618,ITA,1880,,,397487968.0,,32.76,
9619,ITA,1881,,,388547008.0,,34.21,
9620,ITA,1882,,,416052992.0,,34.29,
9621,ITA,1883,,,398820000.0,,35.18,
9622,ITA,1884,,,396122016.0,,36.63,
9623,ITA,1885,,,429516000.0,,36.87,
9624,ITA,1886,,,438032000.0,,35.14,
9625,ITA,1887,,,402272000.0,,36.0,
9626,ITA,1888,,,397889024.0,,36.96,
9627,ITA,1889,,,406875008.0,,39.08,
9628,ITA,1890,,,444129984.0,,38.53,
9629,ITA,1891,,,461759968.0,,38.5,
9630,ITA,1892,,,411263968.0,,38.88,
9631,ITA,1893,,,401499968.0,,39.83,
9632,ITA,1894,,,374391968.0,,39.95,
9633,ITA,1895,,,409200000.0,,39.64,
9634,ITA,1896,,,399520000.0,,40.72,
9635,ITA,1897,,,403488000.0,,43.31,
9636,ITA,1898,,,443464960.0,,42.34,
9637,ITA,1899,,,436516000.0,,43.68,
9638,ITA,1900,,,478139968.0,,41.67,
9639,ITA,1901,,,501964000.0,,43.54,
9640,ITA,1902,,,495743968.0,,42.99,
9641,ITA,1903,,,549220032.0,,43.11,
9642,ITA,1904,,,540960000.0,,44.39,
9643,ITA,1905,,,570139968.0,,43.9,
9644,ITA,1906,,,604142016.0,,45.05,
9645,ITA,1907,,,676776000.0,,45.41,
9646,ITA,1908,,,652712000.0,,43.14,
9647,ITA,1909,,,704880000.0,,44.64,
9648,ITA,1910,,,692419968.0,,46.71,
9649,ITA,1911,,,766132992.0,,44.73,
9650,ITA,1912,,,797426048.0,,48.93,
9651,ITA,1913,,,835022720.0,,48.41,
9652,ITA,1914,,,804173248.0,,49.85,
9653,ITA,1915,,,813004992.0,,42.49,
9654,ITA,1916,,,1024977024.0,,39.56,
9655,ITA,1917,,,1190802944.0,,38.14,
9656,ITA,1918,,,1414995968.0,,25.81,
9657,ITA,1919,,,1641088000.0,,42.33,
9658,ITA,1920,,,1285766912.0,,45.47,
9659,ITA,1921,,,1073111232.0,,49.19,
9660,ITA,1922,,,1138288896.0,,49.95,
9661,ITA,1923,,,1156773376.0,,51.41,
9662,ITA,1924,,,1183997312.0,,51.47,
9663,ITA,1925,,,1235631104.0,,51.27,
9664,ITA,1926,,,1280696960.0,,50.92,
9665,ITA,1927,,,1474209920.0,,52.54,
9666,ITA,1928,,,1512459392.0,,52.64,
9667,ITA,1929,,,1497807232.0,,52.25,
9668,ITA,1930,,,1346697728.0,,55.16,
9669,ITA,1931,,,1274301056.0,,54.75,
9670,ITA,1932,,,1564061312.0,,54.74,
9671,ITA,1933,,,1569216384.0,,56.26,
9672,ITA,1934,,,1696087424.0,,56.83,
9673,ITA,1935,,,1884370944.0,,56.2,
9674,ITA,1936,,,1745865600.0,,56.72,
9675,ITA,1937,,,1500568192.0,,55.45,
9676,ITA,1938,,,1645896960.0,,56.09,
9677,ITA,1939,,,1980125824.0,,57.6,
9678,ITA,1940,,,2566384384.0,,56.95,
9679,ITA,1941,,,2866950144.0,,54.65,
9680,ITA,1942,,,3696752896.0,,52.52,
9681,ITA,1943,,,,,49.4,
9682,ITA,1944,,,,,52.44,
9683,ITA,1945,,,,,54.87,
9684,ITA,1946,,,3276903168.0,,58.96,
9685,ITA,1947,,,5523157504.0,,61.16,
9686,ITA,1948,,,3239424512.0,,63.44,
9687,ITA,1949,,,4006183680.0,,64.11,
9688,ITA,1950,,2.5273,5346073600.0,,65.7,
9689,ITA,1951,,2.3772,6141788672.0,,65.3,
9690,ITA,1952,,2.3074,6623574528.0,,65.9,
9691,ITA,1953,,2.272,7329289216.0,,66.6,
9692,ITA,1954,,2.3261,7803574784.0,,67.9,
9693,ITA,1955,,2.3188,8600003584.0,,68.3,
9694,ITA,1956,,2.3235,9367861248.0,,67.6,
9695,ITA,1957,,2.3292,10069647360.0,,67.8,
9696,ITA,1958,,2.307,10817505280.0,,68.9,
9697,ITA,1959,,2.3803,11565362176.0,,69.3,
9698,ITA,1960,,2.3782,14423324672.0,,69.2,
9699,ITA,1961,,2.4212,16015279104.0,,69.8,
9700,ITA,1962,43457.0,2.4537,17994254336.0,,69.2,
9701,ITA,1963,41995.0,2.5138,20610988032.0,,69.3,
9702,ITA,1964,40349.0,2.6526,22562658304.0,,70.4,
9703,ITA,1965,38677.0,2.6026,24277923840.0,,70.3,
9704,ITA,1966,37099.0,2.5782,26305323008.0,,71.0,
9705,ITA,1967,35632.0,2.5044,29378543616.0,,71.0,
9706,ITA,1968,34195.0,2.4922,36642627584.0,,70.9,
9707,ITA,1969,32682.0,2.4646,40452149248.0,,70.9,
9708,ITA,1970,30984.0,2.3901,47092236288.0,,71.6,1.25
9709,ITA,1971,29007.0,2.3973,51061379072.0,,71.9,
9710,ITA,1972,26734.0,2.3489,57968820224.0,,72.1,
9711,ITA,1973,24225.0,2.3099,71394484224.0,,72.1,
9712,ITA,1974,21619.0,2.2858,85083332608.0,,72.8,
9713,ITA,1975,19145.0,2.1684,102588342272.0,,72.7,1.86
9714,ITA,1976,16949.0,2.044,124644892672.0,,73.1,
9715,ITA,1977,15072.0,1.9348,147185647616.0,,73.4,
9716,ITA,1978,13494.0,1.8403,163762520064.0,,73.8,
9717,ITA,1979,12174.0,1.7317,185273712640.0,,74.1,
9718,ITA,1980,11054.0,1.6398,204683804672.0,,74.1,1.92
9719,ITA,1981,10076.0,1.5779,213628387328.0,,74.4,
9720,ITA,1982,9209.0,1.5598,243784138752.0,,74.9,
9721,ITA,1983,8430.0,1.5059,291322003456.0,,74.7,
9722,ITA,1984,7737.0,1.4581,328121090048.0,,75.5,
9723,ITA,1985,7138.0,1.4151,,,75.6,2.59
9724,ITA,1986,6648.0,1.3526,,,75.9,
9725,ITA,1987,6252.0,1.3312,,,76.3,
9726,ITA,1988,5931.0,1.3568,,,76.5,
9727,ITA,1989,5663.0,1.3286,,,76.9,
9728,ITA,1990,5422.0,1.3321,,0.212,77.0,3.53
9729,ITA,1991,5182.0,1.3051,,0.206,77.0,
9730,ITA,1992,4929.0,1.2978,,0.205,77.4,
9731,ITA,1993,4647.0,1.2511,,0.206,77.7,
9732,ITA,1994,4342.0,1.2158,,0.201,77.9,
9733,ITA,1995,4038.0,1.1924,,0.195,78.1,4.5
9734,ITA,1996,3759.0,1.1979,,0.191,78.4,
9735,ITA,1997,3513.0,1.2125,,0.184,78.7,
9736,ITA,1998,3299.0,1.214,,0.182,78.8,
9737,ITA,1999,3116.0,1.2372,,0.186,79.2,
9738,ITA,2000,2963.0,1.2542,,0.186,79.6,4.99
9739,ITA,2001,2835.0,1.2509,,0.189,79.9,
9740,ITA,2002,2730.0,1.2679,,0.188,80.1,
9741,ITA,2003,2641.0,1.2888,,0.179,80.2,
9742,ITA,2004,2564.0,1.3377,,0.177,81.0,
9743,ITA,2005,2500.0,1.3426,,0.175,81.0,5.6
9744,ITA,2006,2447.0,1.3706,,0.142,81.4,
9745,ITA,2007,2400.0,1.3989,,0.14,81.5,
9746,ITA,2008,2351.0,1.4413,,0.127,81.6,
9747,ITA,2009,2295.0,1.4459,,0.125,81.8,
9748,ITA,2010,2226.0,1.4503,,0.123,82.1,6.84
9749,ITA,2011,2145.0,1.434,,0.119,82.2,
9750,ITA,2012,2055.0,1.4235,,0.115,82.3,
9751,ITA,2013,1960.0,1.3844,,0.086,82.7,
9752,ITA,2014,1862.0,1.3663,,0.082,82.9,
9753,ITA,2015,1766.0,1.347,,0.079,82.5,
9754,ITA,2016,1671.0,1.3379,,0.075,83.0,
9755,ITA,2017,1577.0,1.3194,,0.07,82.7,
9756,ITA,2018,1482.0,1.2865,,0.057,83.2,
9757,ITA,2019,1386.0,1.2647,,0.054,83.6,
9758,ITA,2020,1298.0,1.2607,,0.055,82.4,
9759,ITA,2021,,1.2825,,0.056,82.9,
9760,JAM,1881,,,,,34.2,
9761,JAM,1882,,,,,40.1,
9762,JAM,1883,,,,,38.1,
9763,JAM,1884,,,,,37.2,
9764,JAM,1885,,,,,37.8,
9765,JAM,1886,,,,,36.9,
9766,JAM,1887,,,,,35.5,
9767,JAM,1888,,,,,38.6,
9768,JAM,1889,,,,,37.6,
9769,JAM,1890,,,,,34.3,
9770,JAM,1891,,,,,37.3,
9771,JAM,1892,,,,,39.2,
9772,JAM,1893,,,,,38.6,
9773,JAM,1894,,,,,39.0,
9774,JAM,1895,,,,,37.4,
9775,JAM,1896,,,,,37.6,
9776,JAM,1897,,,,,37.0,
9777,JAM,1898,,,,,39.1,
9778,JAM,1899,,,,,37.6,
9779,JAM,1900,,,,,37.8,
9780,JAM,1901,,,,,38.1,
9781,JAM,1902,,,,,40.4,
9782,JAM,1903,,,,,34.6,
9783,JAM,1904,,,,,33.6,
9784,JAM,1905,,,,,37.6,
9785,JAM,1906,,,,,32.4,
9786,JAM,1907,,,,,29.5,
9787,JAM,1908,,,,,36.8,
9788,JAM,1909,,,,,37.3,
9789,JAM,1910,,,,,36.7,
9790,JAM,1911,,,,,37.9,
9791,JAM,1912,,,,,34.4,
9792,JAM,1913,,,,,37.5,
9793,JAM,1914,,,,,38.2,
9794,JAM,1915,,,,,37.0,
9795,JAM,1916,,,,,35.6,
9796,JAM,1917,,,,,31.7,
9797,JAM,1918,,,,,26.4,
9798,JAM,1919,,,,,36.6,
9799,JAM,1920,,,,,35.4,
9800,JAM,1921,,,,,30.7,
9801,JAM,1922,,,,,37.0,
9802,JAM,1923,,,,,38.0,
9803,JAM,1924,,,,,38.6,
9804,JAM,1925,,,,,38.9,
9805,JAM,1926,,,,,40.7,
9806,JAM,1927,,,,,39.4,
9807,JAM,1928,,,,,41.6,
9808,JAM,1929,,,18700000.0,,43.0,
9809,JAM,1930,,,18600000.0,,45.3,
9810,JAM,1931,,,17900000.0,,42.7,
9811,JAM,1932,,,16700000.0,,44.2,
9812,JAM,1933,,,16400001.0,,41.6,
9813,JAM,1934,,,16100001.0,,44.4,
9814,JAM,1935,,,16699999.0,,44.0,
9815,JAM,1936,,,16900000.0,,44.4,
9816,JAM,1937,,,18700000.0,,47.2,
9817,JAM,1938,,,19600000.0,,45.9,
9818,JAM,1939,,,,,48.5,
9819,JAM,1940,,,,,47.6,
9820,JAM,1941,,,,,49.4,
9821,JAM,1942,,,33300000.0,,49.8,
9822,JAM,1943,,,40500000.0,,50.3,
9823,JAM,1944,,,,,49.1,
9824,JAM,1945,,,,,49.1,
9825,JAM,1946,,,64000000.0,,51.4,
9826,JAM,1947,,,,,50.4,
9827,JAM,1948,,,,,51.7,
9828,JAM,1949,,,,,53.9,
9829,JAM,1950,,3.9573,77967800.0,,56.8,
9830,JAM,1951,,4.0787,90543256.0,,57.3,
9831,JAM,1952,,4.0782,103621728.0,,58.1,
9832,JAM,1953,,4.2177,116197168.0,,58.9,
9833,JAM,1954,,4.3873,129778664.0,,59.7,
9834,JAM,1955,,4.5464,147887312.0,,60.5,
9835,JAM,1956,,4.7454,172535200.0,,61.0,
9836,JAM,1957,,4.9489,207746464.0,,62.2,
9837,JAM,1958,,5.1883,214788704.0,,63.1,
9838,JAM,1959,,5.2301,217806832.0,,63.6,
9839,JAM,1960,5310.0,5.58,249665936.0,,64.0,
9840,JAM,1961,5205.0,5.4462,267158496.0,,64.4,
9841,JAM,1962,5095.0,5.3779,277760000.0,,64.5,
9842,JAM,1963,4970.0,5.5094,295252480.0,,65.3,
9843,JAM,1964,4839.0,5.6837,320696224.0,,65.6,
9844,JAM,1965,4698.0,5.7469,347200000.0,,66.0,
9845,JAM,1966,4544.0,5.8301,391700000.0,,66.4,
9846,JAM,1967,4377.0,5.8472,415699424.0,,66.4,
9847,JAM,1968,4195.0,5.8174,451600000.0,,66.3,
9848,JAM,1969,4010.0,5.7481,496350240.0,,66.4,
9849,JAM,1970,3817.0,5.6378,585300672.0,,66.7,0.55
9850,JAM,1971,3623.0,5.4998,632760256.0,,66.8,
9851,JAM,1972,3433.0,5.2918,750789952.0,,67.1,
9852,JAM,1973,3257.0,5.0288,777917248.0,,67.6,
9853,JAM,1974,3097.0,4.7562,1015972928.0,,67.8,
9854,JAM,1975,2955.0,4.4989,1293037440.0,,68.0,0.73
9855,JAM,1976,2834.0,4.2182,1650632448.0,,68.4,
9856,JAM,1977,2736.0,4.1148,1862980992.0,,68.5,
9857,JAM,1978,2654.0,3.9651,1379134464.0,,68.8,
9858,JAM,1979,2587.0,3.8385,1145069184.0,,69.0,
9859,JAM,1980,2531.0,3.7329,1152923520.0,,69.4,0.75
9860,JAM,1981,2480.0,3.6426,1482486400.0,,69.9,
9861,JAM,1982,2429.0,3.5595,1885352064.0,,70.2,
9862,JAM,1983,2375.0,3.4772,2387717888.0,,70.2,
9863,JAM,1984,2314.0,3.3936,1784462336.0,,70.3,
9864,JAM,1985,2245.0,3.3082,1636602752.0,,70.5,1.2
9865,JAM,1986,2175.0,3.2231,1879145472.0,,70.7,
9866,JAM,1987,2100.0,3.1422,2011408384.0,,71.3,
9867,JAM,1988,2022.0,3.0686,2152179456.0,,71.5,
9868,JAM,1989,1948.0,3.0031,2692179200.0,,72.2,
9869,JAM,1990,1875.0,2.8543,2586226176.0,0.471,72.3,1.73
9870,JAM,1991,1807.0,2.9056,2308442368.0,0.471,72.2,
9871,JAM,1992,1741.0,2.9523,2011810816.0,0.471,72.2,
9872,JAM,1993,1677.0,2.9623,3240283136.0,0.47,71.9,
9873,JAM,1994,1616.0,2.9388,3206929152.0,0.468,71.7,
9874,JAM,1995,1558.0,2.8808,3662148096.0,0.465,71.5,4.4
9875,JAM,1996,1500.0,2.6744,4169076736.0,0.461,71.5,
9876,JAM,1997,1443.0,2.6587,4550926848.0,0.459,71.2,
9877,JAM,1998,1387.0,2.5944,5264318976.0,0.443,71.0,
9878,JAM,1999,1328.0,2.4467,5436284928.0,0.44,71.0,
9879,JAM,2000,1270.0,2.2105,5901700608.0,0.434,70.9,7.09
9880,JAM,2001,1216.0,2.1726,6312968704.0,0.436,70.8,
9881,JAM,2002,1168.0,2.1494,6468167680.0,0.432,70.9,
9882,JAM,2003,1124.0,2.1304,5756901376.0,0.44,70.8,
9883,JAM,2004,1087.0,2.1268,5544261632.0,0.44,70.9,
9884,JAM,2005,1053.0,2.063,6162405888.0,0.436,71.0,7.7
9885,JAM,2006,1022.0,2.0694,6470498304.0,0.434,71.2,
9886,JAM,2007,996.0,1.9075,6409123840.0,0.426,71.4,
9887,JAM,2008,967.0,1.8902,7440667136.0,0.424,71.6,
9888,JAM,2009,936.0,1.864,7727083008.0,0.423,72.1,
9889,JAM,2010,904.0,1.7422,8536623104.0,0.417,72.6,8.37
9890,JAM,2011,872.0,1.7279,,0.409,73.1,
9891,JAM,2012,839.0,1.6962,,0.409,73.4,
9892,JAM,2013,806.0,1.6364,,0.405,73.4,
9893,JAM,2014,776.0,1.5692,8463922176.0,0.394,73.0,
9894,JAM,2015,748.0,1.5883,,0.392,72.4,
9895,JAM,2016,723.0,1.5162,,0.379,72.0,
9896,JAM,2017,696.0,1.44,,0.372,71.9,
9897,JAM,2018,671.0,1.388,,0.366,71.8,
9898,JAM,2019,645.0,1.3695,,0.363,71.8,
9899,JAM,2020,620.0,1.3577,,0.336,71.9,
9900,JAM,2021,,1.352,,,70.5,
9901,JEY,1950,,2.202,,,70.0,
9902,JEY,1951,,2.1139,,,69.5,
9903,JEY,1952,,2.0525,,,71.2,
9904,JEY,1953,,1.9936,,,69.7,
9905,JEY,1954,,1.9815,,,70.0,
9906,JEY,1955,,1.9462,,,70.6,
9907,JEY,1956,,1.9793,,,70.3,
9908,JEY,1957,,2.0402,,,70.3,
9909,JEY,1958,,2.1379,,,70.1,
9910,JEY,1959,,2.232,,,71.6,
9911,JEY,1960,,2.3505,,,70.3,
9912,JEY,1961,,2.4812,,,68.7,
9913,JEY,1962,,2.5941,,,72.6,
9914,JEY,1963,,2.6714,,,69.2,
9915,JEY,1964,,2.6499,,,72.2,
9916,JEY,1965,,2.5772,,,71.4,
9917,JEY,1966,,2.4811,,,72.1,
9918,JEY,1967,,2.3807,,,72.7,
9919,JEY,1968,,2.2732,,,70.7,
9920,JEY,1969,,2.1685,,,71.0,
9921,JEY,1970,,2.0606,,,69.8,
9922,JEY,1971,,1.9373,,,70.8,
9923,JEY,1972,,1.7873,,,70.3,
9924,JEY,1973,,1.6743,,,70.9,
9925,JEY,1974,,1.5799,,,71.2,
9926,JEY,1975,,1.5146,,,70.3,
9927,JEY,1976,,1.4673,,,71.6,
9928,JEY,1977,,1.4589,,,72.0,
9929,JEY,1978,,1.4502,,,72.0,
9930,JEY,1979,,1.4433,,,71.1,
9931,JEY,1980,,1.4256,,,72.2,
9932,JEY,1981,,1.4069,,,73.0,
